iter	RMSE
117	0.0531461739
118	0.0530475066
119	0.05298010374
120	0.05287700051
121	0.05277396952
122	0.05266328461
123	0.05260061149
124	0.05247587508
125	0.05232145298
126	0.05227050437
127	0.05217554245
128	0.05206403649
129	0.05201000365
130	0.05190952382
131	0.05179870469
132	0.05171987391
133	0.05160275173
134	0.05147597574
135	0.05143100645
136	0.05138052599
137	0.05131905238
138	0.05125357707
139	0.05113116665
140	0.05099547763
141	0.05084876411
142	0.05077658254
143	0.05071936867
144	0.05069498742
145	0.05065534697
146	0.05059148739
147	0.05051876019
148	0.05047782332
149	0.05033223827
150	0.0501783325
151	0.05005683935
152	0.04989937478
153	0.04977806267
154	0.04969049297
155	0.04951935799
156	0.04949057562
157	0.04939561305
158	0.04929860327
159	0.04924371825
160	0.04913860497
161	0.0490369092
162	0.04899018295
163	0.04893345929
164	0.04888086118
165	0.04879598096
166	0.04870473169
167	0.04857128322
168	0.04851618565
169	0.04847864258
170	0.04840078657
171	0.04832601544
172	0.0482486422
173	0.04814988556
174	0.04813037258
175	0.04805400382
176	0.04795908689
177	0.04791042514
178	0.04784521177
179	0.04782257718
180	0.04772380311
181	0.04769776491
182	0.04756541289
183	0.04748115239
184	0.04738536108
185	0.04729127931
186	0.04727691785
187	0.04714000029
188	0.04708959886
189	0.04706587067
190	0.04700619979
191	0.0468176803
192	0.0467415661
193	0.04669750755
194	0.04664965208
195	0.04655394744
196	0.04650323464
197	0.04640316973
198	0.04632231258
199	0.04622791024
200	0.04613919877
201	0.04603822045
202	0.04597694103
203	0.045851767
204	0.0457211583
205	0.04561235044
206	0.04558613119
207	0.04545531674
208	0.04537118714
209	0.04528688168
210	0.04517399744
211	0.0451005214
212	0.04504020879
213	0.04498707762
214	0.04493739009
215	0.04487472223
216	0.0448696105
217	0.0447997392
218	0.04476295533
219	0.044704261
220	0.04464979253
221	0.04455213006
222	0.04448599633
223	0.0444048965
224	0.0443605027
225	0.04424447102
226	0.04417312629
227	0.04413678041
228	0.0441041681
229	0.04399638646
230	0.04395917882
231	0.04395218704
232	0.04383386285
233	0.04376575234
234	0.04370530307
235	0.04365809627
236	0.04358642805
237	0.04357250864
238	0.04355448104
239	0.04354591192
240	0.04346406976
241	0.04338040691
242	0.04336648349
243	0.04333718117
244	0.04318426207
245	0.04310610714
246	0.0430898304
247	0.04301066345
248	0.04298893426
249	0.04297776513
250	0.04296670881
251	0.04295332008
252	0.0429360947
253	0.04292656945
254	0.04291214764
255	0.04289732959
256	0.04278936574
257	0.04275265329
258	0.0427023801
259	0.04268289259
260	0.04266730987
261	0.04256629406
262	0.04255397342
263	0.04246657231
264	0.04246109488
265	0.04232782296
266	0.04232195965
267	0.04226061781
268	0.0421774193
269	0.04205998381
270	0.04204738117
271	0.04201619848
272	0.04196151099
273	0.04189294802
274	0.04186275828
275	0.04185320988
276	0.041763577
277	0.04173468992
278	0.04172827251
279	0.04165845937
280	0.0416509416
281	0.04155212966
282	0.04146186639
283	0.04138737079
284	0.04137833156
285	0.04130188403
286	0.04129382217
287	0.04120050155
288	0.04119275623
289	0.04118456195
290	0.04108177483
291	0.04098891731
292	0.04091484254
293	0.04090135868
294	0.04072371119
295	0.04064706998
296	0.04059276864
297	0.04051550606
298	0.04048911147
299	0.04040899377
300	0.04028912886
301	0.04022803752
302	0.0401385267
303	0.04007693428
304	0.04005436096
305	0.03997649926
306	0.03997157307
307	0.03988591495
308	0.03981059008
309	0.03973412039
310	0.03971568883
311	0.0396389478
312	0.03955717457
313	0.03948979862
314	0.03945582458
315	0.03940973015
316	0.03932750555
317	0.03928149498
318	0.03920712726
319	0.03917305942
320	0.03914273173
321	0.03911279147
322	0.0390058388
323	0.03891699952
324	0.03884815177
325	0.03879591455
326	0.03878780355
327	0.03875843859
328	0.03871302357
329	0.0386449194
330	0.0386396741
331	0.03857463097
332	0.03852200651
333	0.03847712239
334	0.03844976538
335	0.0384236367
336	0.03838964366
337	0.03832653517
338	0.03826068083
339	0.03823567814
340	0.03815472971
341	0.03810261873
342	0.03801644944
343	0.03791337048
344	0.03790735677
345	0.03785761896
346	0.03779185696
347	0.03770896139
348	0.03764783223
349	0.03762051025
350	0.03751348082
351	0.03748164303
352	0.03745638257
353	0.03744576634
354	0.03736263088
355	0.0373086391
356	0.03724876697
357	0.0371808581
358	0.03710720617
359	0.03705502969
360	0.03694922259
361	0.03689001722
362	0.03688353993
363	0.03685636402
364	0.03681718078
365	0.03676958321
366	0.03671888664
367	0.03663387059
368	0.03661382963
369	0.03653735049
370	0.03653209283
371	0.03647213619
372	0.03641380059
373	0.03635044238
374	0.03625689613
375	0.03624929917
376	0.03618248118
377	0.03611359139
378	0.03605100577
379	0.03594838753
380	0.03590711464
381	0.03584146993
382	0.03579682406
383	0.03570732208
384	0.0356236779
385	0.03557907168
386	0.03542722655
387	0.0353755105
388	0.03533404834
389	0.03526359436
390	0.03519354198
391	0.03516049949
392	0.03509512033
393	0.03506522368
394	0.03501367587
395	0.03495601958
396	0.03489383199
397	0.0348618974
398	0.03480044055
399	0.03476023518
400	0.03472468355
401	0.03468073767
402	0.03462533322
403	0.03459933918
404	0.03454662739
405	0.03448452989
406	0.0343253311
407	0.03425017117
408	0.03424312954
409	0.03423780852
410	0.03420585198
411	0.03412951024
412	0.03412506034
413	0.03407987163
414	0.03404278607
415	0.03401220645
416	0.03396080442
417	0.03391383833
418	0.0338581805
419	0.03374137797
420	0.0337031568
421	0.03363688833
422	0.03359043184
423	0.03351980547
424	0.03346427867
425	0.03340541945
426	0.03335159732
427	0.03329005434
428	0.03324942489
429	0.03324207834
430	0.03318993265
431	0.03312934804
432	0.0330658645
433	0.03300798242
434	0.03300281551
435	0.03291636179
436	0.03284827589
437	0.0327715254
438	0.03268511097
439	0.03268080152
440	0.03267849651
441	0.03263988927
442	0.0326055466
443	0.03253842707
444	0.03247395178
445	0.0324070412
446	0.03238192922
447	0.03233117716
448	0.03226273237
449	0.03225854337
450	0.03216662421
451	0.03213401395
452	0.03209546057
453	0.03204608859
454	0.03202620146
455	0.03196547241
456	0.03191259308
457	0.03183134744
458	0.03179423193
459	0.03175774852
460	0.03170652179
461	0.03165119609
462	0.03159613451
463	0.03157819164
464	0.03148000477
465	0.03143326042
466	0.03140834788
467	0.03134398021
468	0.0313389832
469	0.03131323756
470	0.03124177947
471	0.03119512195
472	0.0311756503
473	0.03114485602
474	0.0311074117
475	0.03106662135
476	0.03100269981
477	0.03097963587
478	0.03089838268
479	0.03086777685
480	0.03081171886
481	0.03071021931
482	0.03067599894
483	0.03064701838
484	0.03060915912
485	0.03056384189
486	0.03047539362
487	0.03041871258
488	0.03040188253
489	0.03037050201
490	0.03034866251
491	0.03032777944
492	0.03030404797
493	0.03026779984
494	0.03019963864
495	0.0301386842
496	0.03011183386
497	0.03005078262
498	0.03000832465
499	0.02995934226
500	0.0299042088
501	0.02987703858
502	0.02986021942
503	0.0298266103
504	0.02976961907
505	0.02973485277
506	0.02971430261
507	0.02966075972
508	0.02955194055
509	0.02954868158
510	0.02952109646
511	0.02951662381
512	0.02949945782
513	0.0294505816
514	0.02939629511
515	0.02937196465
516	0.02933897766
517	0.02929747424
518	0.02929499043
519	0.0292545183
520	0.02921090695
521	0.02917392594
522	0.02917146972
523	0.02909768315
524	0.02907601037
525	0.02902696015
526	0.02898148
527	0.02893643366
528	0.02890441614
529	0.02885424382
530	0.02884347999
531	0.02884064509
532	0.02882664305
533	0.02880125791
534	0.02876280659
535	0.02870792157
536	0.02866532367
537	0.02865990678
538	0.0286253426
539	0.02857892062
540	0.02854406789
541	0.02845739561
542	0.02837974453
543	0.02835704046
544	0.02832496535
545	0.02828857984
546	0.02823418606
547	0.02819000008
548	0.0281618406
549	0.0281108472
550	0.02804364074
551	0.02799020423
552	0.02794960302
553	0.02791191526
554	0.02788621986
555	0.02786331095
556	0.02784917648
557	0.02782222181
558	0.02777936428
559	0.02772894136
560	0.027712342
561	0.02764684656
562	0.02762364465
563	0.0275947072
564	0.02757921505
565	0.02752905366
566	0.02747985753
567	0.02746251729
568	0.02741105658
569	0.02736327726
570	0.02731850787
571	0.02726508346
572	0.02723915637
573	0.02721159761
574	0.02713932352
575	0.02712434487
576	0.02706919406
577	0.02701762165
578	0.02697755636
579	0.02695594857
580	0.02690389729
581	0.0268535141
582	0.0268242484
583	0.02678979402
584	0.02676751333
585	0.02672039624
586	0.02667208993
587	0.0266376627
588	0.02660445474
589	0.02657315562
590	0.02655715034
591	0.02654295653
592	0.02653130585
593	0.02648321277
594	0.0264104632
595	0.02636624479
596	0.02631579615
597	0.02629315712
598	0.02628026338
599	0.02623119248
600	0.02620431229
601	0.02617771287
602	0.02613779218
603	0.02608639762
604	0.0260662616
605	0.02599827576
606	0.02597267166
607	0.02596403404
608	0.0259213853
609	0.02587437204
610	0.02584206776
611	0.02583896906
612	0.02579922234
613	0.0257786274
614	0.02573318721
615	0.02570684651
616	0.02569411522
617	0.02568172112
618	0.02567103414
619	0.02564149914
620	0.02559828246
621	0.02554520737
622	0.02550949733
623	0.02549566557
624	0.02548256467
625	0.02544708154
626	0.02543438018
627	0.02536145571
628	0.0253592887
629	0.02535081815
630	0.02531584328
631	0.02526264511
632	0.02524382578
633	0.02522863561
634	0.02520335388
635	0.02516386384
636	0.02512093175
637	0.02507973253
638	0.02504642397
639	0.0250118614
640	0.02496718472
641	0.02491893081
642	0.02489239051
643	0.02484988199
644	0.02484557173
645	0.02481335466
646	0.02479961319
647	0.02475892553
648	0.02473514923
649	0.02473171438
650	0.02469633811
651	0.0246571801
652	0.02464003405
653	0.02461212043
654	0.0245757425
655	0.02453036959
656	0.02447287355
657	0.02447053344
658	0.02441504536
659	0.02438319782
660	0.02434194206
661	0.02430438182
662	0.02427286317
663	0.02424412195
664	0.02423839798
665	0.02421873
666	0.02415683476
667	0.02414710223
668	0.02412803086
669	0.02410974671
670	0.02408675748
671	0.02407585227
672	0.02405149506
673	0.02402204196
674	0.0239838632
675	0.02395697965
676	0.02391387559
677	0.02389418447
678	0.02385496129
679	0.0238477853
680	0.02379322303
681	0.0237528861
682	0.02374108983
683	0.02368886925
684	0.02365696474
685	0.02363923221
686	0.02357327868
687	0.02353824561
688	0.02349704193
689	0.02345436855
690	0.02342266505
691	0.02336968346
692	0.02332112524
693	0.02327773773
694	0.02322683236
695	0.02321395117
696	0.02313196887
697	0.02308890109
698	0.02303021824
699	0.02301131757
700	0.02297796456
701	0.02294860802
702	0.02290801941
703	0.02290457781
704	0.02284618245
705	0.02281131867
706	0.02274231089
707	0.02273783478
708	0.02269252874
709	0.02265904686
710	0.02264067854
711	0.02262819686
712	0.02262041947
713	0.02258838726
714	0.02257926901
715	0.02254865512
716	0.02252588356
717	0.02248267455
718	0.02241989113
719	0.02240307129
720	0.0223735004
721	0.0223259564
722	0.02229824169
723	0.02228837094
724	0.02222523079
725	0.02218366668
726	0.02213647047
727	0.02210429709
728	0.02209368712
729	0.02209047545
730	0.02207006903
731	0.02201539585
732	0.02196862054
733	0.02195852917
734	0.02195045625
735	0.02192990216
736	0.021909298
737	0.02187195857
738	0.0218351466
739	0.02182290053
740	0.02179684893
741	0.02176501983
742	0.02169838377
743	0.02166832514
744	0.02162578914
745	0.02160278329
746	0.02158151368
747	0.02155227731
748	0.02152197099
749	0.02149124966
750	0.02144565665
751	0.02144260168
752	0.02141870208
753	0.02141001215
754	0.02136455889
755	0.02132563463
756	0.0213027797
757	0.0212962898
758	0.02126632642
759	0.02126437305
760	0.02123824233
761	0.02122917616
762	0.02119891821
763	0.02117447634
764	0.02115307388
765	0.02112841324
766	0.02108798959
767	0.02107558406
768	0.02105795982
769	0.02103577086
770	0.0210261952
771	0.02099073175
772	0.02094314516
773	0.02093897898
774	0.02091396832
775	0.02088910711
776	0.02086602807
777	0.0208450805
778	0.02083796729
779	0.02082002249
780	0.02076132168
781	0.02074748217
782	0.02071596346
783	0.02070307782
784	0.0206702415
785	0.02063664269
786	0.02062116692
787	0.02060322671
788	0.02058738791
789	0.02056174055
790	0.02055805511
791	0.02055113646
792	0.02051631057
793	0.02048791423
794	0.02045592642
795	0.02042977842
796	0.02040713436
797	0.0203700782
798	0.02035350716
799	0.02031638021
800	0.02029208397
801	0.02027412994
802	0.02025956853
803	0.0201908008
804	0.02015246217
805	0.02014410235
806	0.02013548332
807	0.02010133136
808	0.02008156415
809	0.02004588693
810	0.02000345527
811	0.0200013941
812	0.01999126008
813	0.01995105338
814	0.01991491698
815	0.01987612895
816	0.01985413018
817	0.01983532023
818	0.01982075496
819	0.01979012973
820	0.01977499648
821	0.01974427954
822	0.01972797848
823	0.01972304753
824	0.01971433425
825	0.01968900632
826	0.01965413578
827	0.01963563744
828	0.01961219644
829	0.01960439727
830	0.01958021613
831	0.01956010271
832	0.01955437515
833	0.01951139062
834	0.01950512046
835	0.01948165145
836	0.01945502671
837	0.01943270882
838	0.01939357438
839	0.01933651092
840	0.01931962455
841	0.01929828915
842	0.01926114109
843	0.01918866299
844	0.01918418039
845	0.01915534826
846	0.0191479262
847	0.01911591464
848	0.01905495829
849	0.0189957517
850	0.01898690375
851	0.01896856025
852	0.01896431236
853	0.01895851256
854	0.0189334807
855	0.01889730681
856	0.01885957771
857	0.01884152729
858	0.01878674208
859	0.01877735903
860	0.01875315622
861	0.01870414186
862	0.01869856248
863	0.0186752719
864	0.01867286291
865	0.01866709877
866	0.01862804756
867	0.01860051381
868	0.01859040253
869	0.0185758506
870	0.01856229323
871	0.01855458381
872	0.0185338845
873	0.01850169966
874	0.01849315976
875	0.01846879819
876	0.0184665347
877	0.01845047173
878	0.01843597541
879	0.01839437712
880	0.01837819671
881	0.01834601577
882	0.01832370891
883	0.01829911371
884	0.01827390028
885	0.01823805832
886	0.01821842315
887	0.01820414209
888	0.01819645932
889	0.01818833849
890	0.01816045906
891	0.01812583625
892	0.01810781301
893	0.01806541525
894	0.01804424613
895	0.01802953148
896	0.01800402295
897	0.01798862076
898	0.01798671914
899	0.0179762079
900	0.01796121543
901	0.01794191991
902	0.01792818727
903	0.01789630229
904	0.01788120212
905	0.01785960645
906	0.01785094039
907	0.01783626725
908	0.01783032237
909	0.01782111906
910	0.01780270406
911	0.01777458229
912	0.01777268966
913	0.01773999962
914	0.01771638735
915	0.01770345843
916	0.01769277565
917	0.0176629857
918	0.01765326378
919	0.01763198485
920	0.01761291564
921	0.01758642149
922	0.01755558468
923	0.01752706475
924	0.01751264924
925	0.01749931221
926	0.01746968201
927	0.01743476799
928	0.01742597338
929	0.01742448021
930	0.01740612667
931	0.01740402445
932	0.01738927235
933	0.0173835678
934	0.01735052142
935	0.01732371531
936	0.01729760503
937	0.01729479644
938	0.01726597199
939	0.01723657971
940	0.01719516107
941	0.01714300603
942	0.01711998316
943	0.01709184656
944	0.01708681276
945	0.0170811274
946	0.01707903568
947	0.0170523377
948	0.01701558225
949	0.01698410742
950	0.01696565934
951	0.01694887545
952	0.01694369953
953	0.01690504024
954	0.01688219293
955	0.01686039555
956	0.01680436668
957	0.01678307837
958	0.01676158343
959	0.01672575343
960	0.01670031669
961	0.01667800233
962	0.01664847709
963	0.01662095525
964	0.01660023049
965	0.01658445275
966	0.01656415985
967	0.01654890394
968	0.01653034837
969	0.01649886584
970	0.01647533688
971	0.01644459813
972	0.01641894107
973	0.01640115667
974	0.01638740328
975	0.01634020579
976	0.01633426199
977	0.01632835239
978	0.01630246733
979	0.01629655275
980	0.01627438988
981	0.01624577368
982	0.01622120753
983	0.01622049103
984	0.0162139068
985	0.01620927091
986	0.01620503669
987	0.01620392411
988	0.01617866067
989	0.0161533987
990	0.0161485912
991	0.01611559613
992	0.01610892164
993	0.01610205858
994	0.01610017615
995	0.01608496998
996	0.01603906294
997	0.01600819991
998	0.01598909351
999	0.01596966177
